,0,1,2,3
0,1.4414739608764648,10.0,130.0108184814453,0.002064066706225276
1,1.5997999906539917,10.0,130.0158233642578,0.003145244438201189
2,1.5997999906539917,10.0,130.0158233642578,0.003145244438201189
3,1.8321834802627563,10.0,130.05897521972656,0.007568244356662035
4,1.8321834802627563,10.0,130.0697784423828,0.00933744478970766
5,999.9,999.9,999.9,999.9
6,999.9,999.9,999.9,999.9
7,999.9,999.9,999.9,999.9
8,999.9,999.9,999.9,999.9
9,2.365114450454712,10.0,130.061767578125,0.005504177883267403
10,2.365114450454712,10.0,130.0481719970703,0.005504177883267403
11,2.365114450454712,10.0,130.0481719970703,0.0043247113935649395
12,2.4554941654205322,10.0,130.0481719970703,0.0043247113935649395
13,2.481581926345825,10.0,130.04298400878906,0.006683644372969866
14,2.590568780899048,10.0,130.06402587890625,0.006192199885845184
15,2.5943491458892822,10.0,130.03076171875,0.0024572222027927637
16,2.4607813358306885,10.0,130.0,-0.0017691999673843384
17,2.5085251331329346,10.0,130.00662231445312,-0.0017691999673843384
18,2.5085251331329346,10.0,130.00515747070312,-0.0017691999673843384
19,2.520875930786133,10.0,130.00515747070312,-0.005209311377257109
20,2.4932799339294434,10.0,130.0,-0.009239155799150467
21,2.4932799339294434,10.0,130.0,-0.009239155799150467
22,2.513352155685425,10.0,130.0,-0.01267926674336195
23,999.9,999.9,999.9,999.9
24,999.9,999.9,999.9,999.9
25,2.485243797302246,10.0,130.0,-0.02201671153306961
26,2.485243797302246,10.0,130.0,-0.02201671153306961
27,2.5866947174072266,10.0,130.0,-0.02614484541118145
28,2.5866947174072266,10.0,130.0,-0.029978111386299133
29,2.6090500354766846,10.0,130.0,-0.029978111386299133
30,2.6090500354766846,10.0,130.0,-0.0313541553914547
31,2.598984718322754,10.0,130.0,-0.0313541553914547
32,2.5766971111297607,10.0,130.0,-0.03096100129187107
33,999.9,999.9,999.9,999.9
34,999.9,999.9,999.9,999.9
35,2.7599291801452637,10.0,130.0,-0.03341822326183319
36,2.875370740890503,10.0,130.0,-0.03341822326183319
37,2.875370740890503,10.0,130.0,-0.03518742322921753
38,2.8861329555511475,10.0,130.0,-0.03518742322921753
39,999.9,999.9,999.9,999.9
40,2.9680471420288086,10.0,130.0,-0.033123355358839035
41,3.110419988632202,10.0,130.0,-0.033123355358839035
42,3.1429553031921387,10.0,130.0,-0.03508913516998291
43,3.2472474575042725,10.0,130.0,-0.03911897912621498
44,3.4127871990203857,10.0,130.0,-0.04010186716914177
45,3.5674469470977783,10.0,130.0,-0.04010186716914177
46,3.6764705181121826,10.0,130.0,-0.04088817909359932
47,3.6764705181121826,10.0,130.0,-0.04069159924983978
48,3.726346492767334,10.0,130.0,-0.04069159924983978
49,3.9418575763702393,10.0,130.0,-0.039610423147678375
50,3.9418575763702393,10.0,130.0,-0.03833266720175743
51,3.9353132247924805,10.0,130.0,-0.03833266720175743
52,4.013042449951172,10.0,130.0,-0.03990529105067253
53,3.997002363204956,10.0,130.0,-0.03990529105067253
54,4.150992393493652,10.0,130.0,-0.04108475521206856
55,4.20085334777832,10.0,130.0,-0.04157619923353195
56,4.081892967224121,10.0,130.0,-0.04187106713652611
57,4.249103546142578,10.0,130.0,-0.0423625111579895
58,4.180274486541748,10.0,130.0,-0.0423625111579895
59,4.286384105682373,10.0,130.0,-0.04422999918460846
60,4.20499324798584,10.0,130.0,-0.04835813492536545
61,4.368600845336914,10.0,130.0,-0.04835813492536545
62,4.080852031707764,10.0,130.0,-0.06074253469705582
63,4.174003601074219,10.0,130.0,-0.07017827033996582
64,4.230566024780273,10.0,130.0,-0.07234062254428864
65,4.1528778076171875,10.0,130.0,-0.07234062254428864
66,4.1226487159729,10.0,130.0,-0.07332351058721542
67,4.073060512542725,10.0,130.0,-0.07332351058721542
68,4.1456146240234375,10.0,130.0,-0.07420811057090759
69,4.040403842926025,10.0,130.0,-0.07352008670568466
70,3.917248249053955,10.0,130.0,-0.07352008670568466
71,3.6940836906433105,10.0,130.0,-0.07391324639320374
72,3.7391912937164307,10.0,130.0,-0.07361838221549988
73,3.7391912937164307,10.0,130.0,-0.07361838221549988
74,3.64402437210083,10.0,130.0,-0.07273378223180771
75,3.4129693508148193,10.0,130.0,-0.07283207029104233
76,3.5666518211364746,10.0,130.0,-0.07283207029104233
77,3.5666518211364746,10.0,130.0,-0.07273378223180771
78,3.5710299015045166,10.0,130.0,-0.07273378223180771
79,3.6506760120391846,10.0,130.0,-0.07312693446874619
80,3.6013729572296143,10.0,130.0,-0.07489613443613052
81,3.517256498336792,10.0,130.0,-0.07784479856491089
82,3.517256498336792,10.0,130.0,-0.07784479856491089
83,3.2048072814941406,10.0,130.0,-0.07990887016057968
84,3.2293875217437744,10.0,130.0,-0.07990887016057968
85,3.2293875217437744,10.0,130.0,-0.07696019858121872
86,999.9,999.9,999.9,999.9
87,3.2930281162261963,10.0,130.0,-0.0590716227889061
88,3.2930281162261963,10.0,130.0,-0.0590716227889061
89,3.066455841064453,10.0,130.0,-0.0590716227889061
90,2.956939458847046,10.0,130.0,-0.05956306681036949
91,2.956939458847046,10.0,130.0,-0.06143055483698845
92,2.855485677719116,10.0,130.0,-0.06143055483698845
93,2.72409987449646,10.0,130.0,-0.0627083107829094
94,2.7581450939178467,10.0,130.0,-0.06555868685245514
95,2.7581450939178467,10.0,130.0,-0.0653621107339859
96,2.4324426651000977,10.0,130.0,-0.0653621107339859
97,999.9,999.9,999.9,999.9
98,999.9,999.9,999.9,999.9
99,999.9,999.9,999.9,999.9
100,2.0489180088043213,10.0,130.0,-0.07332351058721542
101,2.0489180088043213,10.0,130.0,-0.07332351058721542
102,1.9840655326843262,10.0,130.0,-0.076370470225811
103,1.9057828187942505,10.0,130.0,-0.07696019858121872
104,1.9057828187942505,10.0,130.0,-0.07568244636058807
105,1.829616904258728,10.0,130.0,-0.07597731053829193
106,1.829616904258728,10.0,130.0,-0.07469955831766129
107,1.829616904258728,10.0,130.0,-0.07469955831766129
108,1.7022181749343872,10.0,130.0,-0.07460127025842667
109,1.7022181749343872,10.0,130.0,-0.07460127025842667
110,1.7022181749343872,10.0,130.0,-0.07460127025842667
111,1.4887182712554932,10.0,130.0,-0.07352008670568466
112,1.4887182712554932,10.0,130.0,-0.07352008670568466
113,1.4887182712554932,10.0,130.0,-0.07175088673830032
114,1.2132701873779297,10.0,130.0,-0.0685073584318161
115,1.2132701873779297,10.0,130.0,-0.0685073584318161
116,1.2132701873779297,10.0,130.0,-0.06703302264213562
117,1.2132701873779297,10.0,130.0,-0.06575527042150497
118,0.9693591594696045,10.0,130.0,-0.06261002272367477
119,0.9693591594696045,10.0,130.0,-0.06261002272367477
120,0.9693591594696045,10.0,130.0,-0.05966135486960411
121,0.9693591594696045,10.0,130.0,-0.05966135486960411
122,0.9693591594696045,10.0,130.0,-0.06123397871851921
123,0.9693591594696045,10.0,130.0,-0.06123397871851921
124,0.9693591594696045,10.0,130.0,-0.06143055483698845
125,0.9693591594696045,10.0,130.0,-0.06143055483698845
126,0.9693591594696045,10.0,130.0,-0.05985793471336365
127,0.5783690214157104,10.0,130.0,-0.05808873474597931
128,0.5783690214157104,10.0,130.0,-0.05789215490221977
129,0.5783690214157104,10.0,130.0,-0.058383602648973465
130,0.5783690214157104,10.0,130.0,-0.059268202632665634
131,0.5783690214157104,10.0,130.0,-0.059268202632665634
132,0.5783690214157104,10.0,130.0,-0.058383602648973465
133,0.5783690214157104,10.0,130.0,-0.058383602648973465
134,0.5783690214157104,10.0,130.0,-0.05867846682667732
135,0.5783690214157104,10.0,130.0,-0.05887504667043686
136,0.5783690214157104,10.0,130.0,-0.05887504667043686
137,0.5783690214157104,10.0,130.0,-0.06054595485329628
138,0.5783690214157104,10.0,130.0,-0.06054595485329628
139,0.5783690214157104,10.0,130.0,-0.06300317496061325
140,0.5783690214157104,10.0,130.0,-0.06300317496061325
141,0.5783690214157104,10.0,130.0,-0.06418264657258987
142,0.5783690214157104,10.0,130.0,-0.06614842265844345
143,0.5783690214157104,10.0,130.0,-0.06614842265844345
144,0.0,10.0,130.0,-0.06821248680353165
145,0.0,10.0,130.0,-0.06998168677091599
146,0.0,10.0,130.0,-0.07352008670568466
147,0.0,10.0,130.0,-0.07352008670568466
148,0.0,10.0,130.0,-0.07420811057090759
149,0.0,10.0,130.0,-0.07381495833396912
150,0.0,10.0,130.0,-0.07381495833396912
151,0.0,10.0,130.0,-0.07342179864645004
152,0.0,10.0,130.0,-0.07312693446874619
153,0.0,10.0,130.0,-0.07312693446874619
154,0.15000268816947937,10.0,130.0,-0.075289286673069
155,0.15000268816947937,10.0,130.0,-0.075289286673069
156,0.15000268816947937,10.0,130.0,-0.0737166702747345
157,0.15000268816947937,10.0,130.0,-0.07125944644212723
158,0.15000268816947937,10.0,130.0,-0.06939195841550827
159,0.15000268816947937,10.0,130.0,-0.06939195841550827
160,0.15000268816947937,10.0,130.0,-0.06772104650735855
161,0.15000268816947937,10.0,130.0,-0.0674261823296547
162,0.15000268816947937,10.0,130.0,-0.0674261823296547
163,0.15000268816947937,10.0,130.0,-0.06791762262582779
164,999.9,999.9,999.9,999.9
165,999.9,999.9,999.9,999.9
166,999.9,999.9,999.9,999.9
167,999.9,999.9,999.9,999.9
168,999.9,999.9,999.9,999.9
169,999.9,999.9,999.9,999.9
170,999.9,999.9,999.9,999.9
171,999.9,999.9,999.9,999.9
172,999.9,999.9,999.9,999.9
173,0.6328425407409668,10.0,130.0,-0.05337086692452431
174,0.6328425407409668,10.0,130.0,-0.04668722301721573
175,0.6328425407409668,10.0,130.0,-0.028012333437800407
176,0.6328425407409668,10.0,130.0,-0.028012333437800407
177,0.6328425407409668,10.0,130.0,0.01179466675966978
178,0.6328425407409668,10.0,130.12030029296875,0.01179466675966978
179,0.7013775706291199,10.0,130.63809204101562,0.08256267011165619
180,0.7013775706291199,10.0,130.63809204101562,0.19412055611610413
181,0.7013775706291199,10.0,131.46710205078125,0.3258276581764221
182,0.7013775706291199,10.0,131.46710205078125,0.3258276581764221
183,1.053775429725647,10.0,133.6590576171875,0.4804360866546631
184,1.053775429725647,10.0,135.06094360351562,0.6762275695800781
185,1.053775429725647,10.0,135.06094360351562,0.6762275695800781
186,1.4449561834335327,10.0,136.79466247558594,0.8947237730026245
187,1.4449561834335327,10.0,136.79466247558594,1.0927759408950806
188,3.2871084213256836,10.0,150.7617950439453,1.5833357572555542
189,3.322604179382324,10.0,150.34234619140625,1.4494662284851074
190,3.5049288272857666,10.0,149.2442626953125,1.1437878608703613
191,3.5097339153289795,10.0,149.48487854003906,1.1013270616531372
192,3.5632760524749756,10.0,149.724853515625,1.1013270616531372
193,3.6953635215759277,10.0,149.85630798339844,1.0699728727340698
194,3.791693925857544,10.0,150.1123504638672,1.0322299003601074
195,3.776256799697876,10.0,150.0277099609375,0.9976322650909424
196,3.771805763244629,10.0,150.0277099609375,0.9976322650909424
197,3.761829137802124,10.0,150.21090698242188,0.9723719954490662
198,3.7431278228759766,10.0,150.25531005859375,0.9344325065612793
199,3.8519411087036133,10.0,150.25531005859375,0.8936426043510437
200,3.906965494155884,10.0,150.3913116455078,0.8658268451690674
201,3.955745220184326,10.0,150.6705322265625,0.8619935512542725
202,3.898160457611084,10.0,150.8429412841797,0.7350043058395386
203,3.901487350463867,10.0,150.8429412841797,0.7044364809989929
204,4.009522438049316,10.0,150.8893280029297,0.7044364809989929
205,3.98307204246521,10.0,150.9888458251953,0.6839923858642578
206,3.9773786067962646,10.0,150.88087463378906,0.6391726732254028
207,4.094165802001953,10.0,150.88087463378906,0.5960238575935364
208,3.813382625579834,10.0,150.79579162597656,0.561819314956665
209,4.0503764152526855,10.0,150.79579162597656,0.561819314956665
210,4.027944087982178,10.0,150.5157928466797,0.5299736857414246
211,4.011784553527832,10.0,150.59335327148438,0.5094313025474548
212,999.9,999.9,999.9,999.9
213,4.064524173736572,10.0,150.72097778320312,0.49744006991386414
214,4.001750946044922,10.0,150.85623168945312,0.49744006991386414
