,0,1,2,3
0,999.9,999.9,999.9,999.9
1,999.9,999.9,999.9,999.9
2,999.9,999.9,999.9,999.9
3,999.9,999.9,999.9,999.9
4,999.9,999.9,999.9,999.9
5,999.9,999.9,999.9,999.9
6,999.9,999.9,999.9,999.9
7,999.9,999.9,999.9,999.9
8,999.9,999.9,999.9,999.9
9,999.9,999.9,999.9,999.9
10,999.9,999.9,999.9,999.9
11,999.9,999.9,999.9,999.9
12,999.9,999.9,999.9,999.9
13,999.9,999.9,999.9,999.9
14,999.9,999.9,999.9,999.9
15,999.9,999.9,999.9,999.9
16,999.9,999.9,999.9,999.9
17,999.9,999.9,999.9,999.9
18,999.9,999.9,999.9,999.9
19,999.9,999.9,999.9,999.9
20,999.9,999.9,999.9,999.9
21,999.9,999.9,999.9,999.9
22,999.9,999.9,999.9,999.9
23,0.0,10.0,100.0,-0.003243533428758383
24,0.0,10.0,100.0,-0.003243533428758383
25,0.0,10.0,100.0,-0.006880222354084253
26,999.9,999.9,999.9,999.9
27,0.0,10.0,100.0,-0.007568244356662035
28,0.0,10.0,100.0,-0.0077648223377764225
29,0.0,10.0,100.0,-0.0077648223377764225
30,0.0,10.0,100.0,-0.01179466675966978
31,0.0,10.0,100.0,-0.01267926674336195
32,0.0,10.0,100.0,-0.013268999755382538
33,0.0,10.0,100.0,-0.013268999755382538
34,0.0,10.0,100.0,-0.015529644675552845
35,0.0,10.0,100.0,-0.017691999673843384
36,0.0,10.0,100.0,-0.02044408954679966
37,0.0,10.0,100.0,-0.021623555570840836
38,0.0,10.0,100.0,-0.021623555570840836
39,0.0,10.0,100.0,-0.020247511565685272
40,0.0,10.0,100.0,-0.018183445557951927
41,0.0,10.0,100.0,-0.014939911663532257
42,0.0,10.0,100.0,-0.011204933747649193
43,0.0,10.0,100.0,-0.011204933747649193
44,0.0,10.0,100.0,-0.009435733780264854
45,0.0,10.0,100.0,-0.007568244356662035
46,0.0,10.0,100.0,-0.0070767998695373535
47,0.0,10.0,100.0,-0.005111022386699915
48,0.0,10.0,100.0,-0.004128133412450552
49,0.0,10.0,100.0,-0.004128133412450552
50,0.0,10.0,100.0,-0.0026537999510765076
51,0.0,10.0,100.0,0.0014743333449587226
52,0.0,10.0,100.01419067382812,0.0034401111770421267
53,0.0,10.0,100.02593231201172,0.006978511344641447
54,0.0,10.0,100.05276489257812,0.010320333763957024
55,0.0,10.0,100.07765197753906,0.010320333763957024
56,0.0,10.0,100.07765197753906,0.012580977752804756
57,0.0,10.0,100.09611511230469,0.01267926674336195
58,0.0,10.0,100.0978775024414,0.01267926674336195
59,0.0,10.0,100.0978775024414,0.011303222738206387
60,0.0,10.0,100.09123229980469,0.011204933747649193
61,0.0,10.0,100.09550476074219,0.011204933747649193
62,0.0,10.0,100.08771514892578,0.009730599820613861
63,0.0,10.0,100.08771514892578,0.006192199885845184
64,0.0,10.0,100.06466674804688,0.0038332666736096144
65,0.0,10.0,100.0517578125,-0.0012777555966749787
66,0.0,10.0,100.0,-0.01022204477339983
67,0.0,10.0,100.0,-0.01022204477339983
68,0.0,10.0,100.0,-0.016905689612030983
69,0.0,10.0,100.0,-0.020149221643805504
70,0.0,10.0,100.0,-0.0229995995759964
71,0.0,10.0,100.0,-0.026341423392295837
72,0.0,10.0,100.0,-0.026341423392295837
73,0.0,10.0,100.0,-0.02860206738114357
74,0.0,10.0,100.0,-0.03489255532622337
75,0.0,10.0,100.0,-0.04334539920091629
76,0.0,10.0,100.0,-0.049144446849823
77,0.0,10.0,100.0,-0.049144446849823
78,0.0,10.0,100.0,-0.05484519898891449
79,0.0,10.0,100.0,-0.0601528026163578
80,0.0,10.0,100.0,-0.06398607045412064
81,0.0,10.0,100.0,-0.06909708678722382
82,0.0,10.0,100.0,-0.06909708678722382
83,0.0,10.0,100.0,-0.07519099861383438
84,0.0,10.0,100.0,-0.08069518208503723
85,0.0,10.0,100.0,-0.08403699845075607
86,0.0,10.0,100.0,-0.08492159843444824
87,0.0,10.0,100.0,-0.08492159843444824
88,0.0,10.0,100.0,-0.08295582234859467
89,0.0,10.0,100.0,-0.08197293430566788
90,0.0,10.0,100.0,-0.08285753428936005
91,0.0,10.0,100.0,-0.08285753428936005
92,0.0,10.0,100.0,-0.08708395808935165
93,0.0,10.0,100.0,-0.09190011024475098
94,0.0,10.0,100.0,-0.09190011024475098
95,0.0,10.0,100.0,-0.09701113402843475
96,0.0,10.0,100.0,-0.10064782202243805
97,0.0,10.0,100.0,-0.10271189361810684
98,0.0,10.0,100.0,-0.1045793816447258
99,0.0,10.0,100.0,-0.1045793816447258
100,0.0,10.0,100.0,-0.11096815764904022
101,0.0,10.0,100.0,-0.11745522171258926
102,999.9,999.9,999.9,999.9
103,0.0,10.0,100.0,-0.13200198113918304
104,0.0,10.0,100.0,-0.13200198113918304
105,0.0,10.0,100.0,-0.1412411332130432
106,0.0,10.0,100.0,-0.15038199722766876
107,0.0,10.0,100.0,-0.15038199722766876
108,0.0,10.0,100.0,-0.1594245731830597
109,0.0,10.0,100.0,-0.16925346851348877
110,0.0,10.0,100.0,-0.17898407578468323
111,0.0,10.0,100.0,-0.17898407578468323
112,0.0,10.0,100.0,-0.18959927558898926
113,0.0,10.0,100.0,-0.20070591568946838
114,0.0,10.0,100.0,-0.21210741996765137
115,0.0,10.0,100.0,-0.2232140749692917
116,0.0,10.0,100.0,-0.23491044342517853
117,0.0,10.0,100.0,-0.23491044342517853
118,0.0,10.0,100.0,-0.24719655513763428
119,0.0,10.0,100.0,-0.258401483297348
120,0.0,10.0,100.0,-0.258401483297348
121,0.0,10.0,100.0,-0.2671492099761963
122,0.0,10.0,100.0,-0.27383285760879517
123,0.0,10.0,100.0,-0.27383285760879517
124,0.0,10.0,100.0,-0.28100794553756714
125,0.0,10.0,100.0,-0.2880847454071045
126,0.0,10.0,100.0,-0.2880847454071045
127,0.0,10.0,100.0,-0.2938837707042694
128,0.0,10.0,100.0,-0.29978111386299133
129,0.0,10.0,100.0,-0.3070544898509979
130,0.0,10.0,100.0,-0.3141312897205353
131,0.0,10.0,100.0,-0.32120808959007263
132,0.0,10.0,100.0,-0.33025068044662476
133,0.0,10.0,100.0,-0.33644285798072815
134,0.0,10.0,100.0,-0.3413573205471039
135,0.0,10.0,100.0,-0.34587860107421875
136,0.0,10.0,100.0,-0.34961357712745667
137,0.0,10.0,100.0,-0.34961357712745667
138,0.0,10.0,100.0,-0.35413485765457153
139,0.0,10.0,100.0,-0.35904932022094727
140,0.0,10.0,100.0,-0.35904932022094727
141,0.0,10.0,100.0,-0.3649466633796692
142,0.0,10.0,100.0,-0.3717285692691803
143,0.0,10.0,100.0,-0.3868650794029236
144,0.0,10.0,100.0,-0.3868650794029236
145,0.0,10.0,100.0,-0.4068177044391632
146,0.0,10.0,100.0,-0.4157620072364807
147,0.0,10.0,100.0,-0.4218559265136719
148,0.0,10.0,100.0,-0.4218559265136719
149,0.0,10.0,100.0,-0.4325694143772125
150,0.0,10.0,100.0,-0.45252203941345215
151,0.0,10.0,100.0,-0.5005853176116943
152,999.9,999.9,999.9,999.9
153,999.9,999.9,999.9,999.9
154,0.0,10.0,100.0,-0.9808248281478882
155,0.0,10.0,100.0,-1.4070054292678833
156,0.0,10.0,100.0,-1.8996293544769287
157,0.0,10.0,100.0,-2.42665433883667
158,0.0,10.0,100.0,-2.9713714122772217
159,0.0,10.0,100.0,-3.5305368900299072
160,0.0,10.0,100.0,-3.5305368900299072
161,0.0,10.0,100.0,-4.108475685119629
162,0.0,10.0,100.0,-4.68916654586792
163,0.0,10.0,100.0,-5.255212306976318
164,0.0,10.0,100.0,-5.255212306976318
165,0.0,10.0,100.0,-5.796685695648193
166,0.0,10.0,100.0,-6.320565223693848
167,0.0,10.0,100.0,-6.843560695648193
168,0.0,10.0,100.0,-7.380119800567627
169,0.0,10.0,100.0,-7.914811134338379
170,0.0,10.0,100.0,-8.406157493591309
171,0.0,10.0,100.0,-8.774543762207031
172,0.0,10.0,100.0,-8.981147766113281
173,0.0,10.0,100.0,-9.066953659057617
174,0.0,10.0,100.0,-9.083662986755371
175,0.0,10.0,100.0,-9.09988021850586
176,0.0,10.0,100.0,-9.121798515319824
177,0.0,10.0,100.0,-9.121798515319824
178,0.0,10.0,100.0,-9.121798515319824
179,0.0,10.0,100.0,-9.072162628173828
180,0.0,10.0,100.0,-8.959818840026855
181,999.9,999.9,999.9,999.9
182,0.0,10.0,100.0,-8.1679048538208
183,0.0,10.0,100.0,-7.622991561889648
184,0.0,10.0,100.0,-7.067659378051758
185,0.0,10.0,100.0,-7.067659378051758
186,0.0,10.0,100.0,-6.520386695861816
187,0.0,10.0,100.0,-5.977242469787598
188,0.0,10.0,100.0,-5.4313459396362305
189,0.0,10.0,100.0,-5.4313459396362305
190,0.0,10.0,100.0,-4.884663105010986
191,0.0,10.0,100.0,-4.344663619995117
