,0,1,2,3
0,0.0,10.0,100.0,0.07676362246274948
1,0.0,10.0,100.0,0.08963946998119354
2,0.0,10.0,100.0,0.09838718175888062
3,0.0,10.0,100.0,0.09838718175888062
4,0.0,10.0,100.0,0.09524193406105042
5,0.0,10.0,100.0,0.09524193406105042
6,0.0,10.0,100.0,0.08924631029367447
7,0.0,10.0,100.0,0.07981058210134506
8,0.0,10.0,100.0,0.06762275844812393
9,0.0,10.0,100.0,0.054255466908216476
10,0.0,10.0,100.0,0.054255466908216476
11,0.0,10.0,100.0,0.04147791117429733
12,0.0,10.0,100.0,0.03420453518629074
13,0.0,10.0,100.0,0.03420453518629074
14,0.0,10.0,100.0,0.035482291132211685
15,0.0,10.0,100.0,0.03931555524468422
16,0.0,10.0,100.0,0.04305053502321243
17,0.0,10.0,100.0,0.04305053502321243
18,0.0,10.0,100.0,0.043640267103910446
19,0.0,10.0,100.0,0.034597691148519516
20,0.0,10.0,100.0,0.019756067544221878
21,0.0,10.0,100.0,0.008944288827478886
22,0.0,10.0,100.0,0.008944288827478886
23,0.0,10.0,100.0,0.002850377932190895
24,0.0,10.0,100.0,-0.004029844421893358
25,0.0,10.0,100.0,-0.004029844421893358
26,0.0,10.0,100.0,-0.005209311377257109
27,0.0,10.0,100.0,-0.0038332666736096144
28,0.0,10.0,100.0,0.005995622370392084
29,0.0,10.0,100.0,0.019166333600878716
30,0.0,10.0,100.0,0.03430282324552536
31,0.0,10.0,100.0,0.04747353494167328
32,0.0,10.0,100.0,0.04747353494167328
33,0.0,10.0,100.0,0.05916991084814072
34,0.0,10.0,100.0,0.05916991084814072
35,0.0,10.0,100.0,0.06978511065244675
36,0.0,10.0,100.0,0.07715678215026855
37,0.0,10.0,100.0,0.08079347014427185
38,0.0,10.0,100.0,0.08285753428936005
39,0.0,10.0,100.0,0.08639593422412872
40,0.0,10.0,100.0,0.0899343341588974
41,0.0,10.0,100.0,0.0899343341588974
42,0.0,10.0,100.0,0.09288299828767776
43,0.0,10.0,100.0,0.09337444603443146
44,0.0,10.0,100.0,0.09327615797519684
45,0.0,10.0,100.0,0.09327615797519684
46,0.0,10.0,100.0,0.09121209383010864
47,0.0,10.0,100.0,0.09248984605073929
48,0.0,10.0,100.0,0.09072064608335495
49,0.0,10.0,100.0,0.09072064608335495
50,0.0,10.0,100.0,0.08266095817089081
51,0.0,10.0,100.0,0.0721440464258194
52,0.0,10.0,100.0,0.0721440464258194
53,0.0,10.0,100.0,0.050913646817207336
54,0.0,10.0,100.0,0.050913646817207336
55,0.0,10.0,100.0,0.04187106713652611
56,0.0,10.0,100.0,0.027127733454108238
57,0.0,10.0,100.0,0.027127733454108238
58,0.0,10.0,100.0,0.021721845492720604
59,0.0,10.0,100.0,0.01710226759314537
60,0.0,10.0,100.0,0.01710226759314537
61,0.0,10.0,100.0,0.011991244740784168
62,0.0,10.0,100.0,0.008845999836921692
63,0.0,10.0,100.0,0.006585355848073959
64,0.0,10.0,100.0,0.006585355848073959
65,0.0,10.0,100.0,0.0021623556967824697
66,0.0,10.0,100.0,0.0021623556967824697
67,0.0,10.0,100.0,-0.0010811778483912349
68,0.0,10.0,100.0,-0.005111022386699915
69,0.0,10.0,100.0,-0.008944288827478886
70,0.0,10.0,100.0,-0.012482688762247562
71,0.0,10.0,100.0,-0.012482688762247562
72,0.0,10.0,100.0,-0.015234777703881264
73,0.0,10.0,100.0,-0.015333066694438457
74,0.0,10.0,100.0,-0.013367288745939732
75,0.0,10.0,100.0,-0.011106644757091999
76,0.0,10.0,100.0,-0.011106644757091999
77,0.0,10.0,100.0,-0.011892955750226974
78,0.0,10.0,100.0,-0.013957022689282894
79,0.0,10.0,100.0,-0.013957022689282894
80,0.0,10.0,100.0,-0.017003977671265602
81,0.0,10.0,100.0,-0.01867488957941532
82,0.0,10.0,100.0,-0.01965777762234211
83,0.0,10.0,100.0,-0.02113211154937744
84,0.0,10.0,100.0,-0.0229995995759964
85,0.0,10.0,100.0,-0.0229995995759964
86,0.0,10.0,100.0,-0.024867089465260506
87,0.0,10.0,100.0,-0.02624313347041607
