,0,1,2,3
0,0.8110916614532471,10.0,130.0,-6.756869792938232
1,0.8110916614532471,10.0,130.0,-7.589278221130371
2,0.8110916614532471,10.0,130.0,-8.378046989440918
3,0.8110916614532471,10.0,130.0,-9.108824729919434
4,0.36293113231658936,10.0,130.0,-9.708386421203613
5,0.36293113231658936,10.0,130.0,-10.164446830749512
6,0.36293113231658936,10.0,130.0,-10.164446830749512
7,0.36293113231658936,10.0,130.0,-10.502856254577637
8,0.36293113231658936,10.0,130.0,-10.648618698120117
9,0.36293113231658936,10.0,130.0,-10.648618698120117
10,0.36293113231658936,10.0,130.0,-10.648618698120117
11,0.36293113231658936,10.0,130.0,-10.625815391540527
12,0.36293113231658936,10.0,130.0,-10.51209545135498
13,0.36293113231658936,10.0,130.0,-10.403977394104004
14,0.36293113231658936,10.0,130.0,-10.344807624816895
15,0.36293113231658936,10.0,130.0,-10.344807624816895
16,0.36293113231658936,10.0,130.0,-10.2919282913208
17,0.36293113231658936,10.0,130.0,-10.162677764892578
18,0.0,10.0,130.0,-10.017702102661133
19,0.0,10.0,130.0,-9.884324073791504
20,0.0,10.0,130.0,-9.7571382522583
21,0.0,10.0,130.0,-9.7571382522583
22,0.1946655511856079,10.0,130.0,-9.646366119384766
23,0.1946655511856079,10.0,130.0,-9.573731422424316
24,0.1946655511856079,10.0,130.0,-9.521048545837402
25,0.1946655511856079,10.0,130.0,-9.521048545837402
26,0.1946655511856079,10.0,130.0,-9.490676879882812
27,0.1946655511856079,10.0,130.0,-9.490676879882812
28,0.1946655511856079,10.0,130.0,-9.504437446594238
29,0.1946655511856079,10.0,130.0,-9.504437446594238
30,0.1946655511856079,10.0,130.0,-9.408016204833984
31,0.1946655511856079,10.0,130.0,-9.270902633666992
32,0.1946655511856079,10.0,130.0,-8.836760520935059
33,0.3349505066871643,10.0,130.0,-8.13183307647705
34,0.3349505066871643,10.0,130.0,-7.179020404815674
35,0.3349505066871643,10.0,130.0,-7.179020404815674
36,999.9,999.9,999.9,999.9
37,0.9087553024291992,10.0,130.0,-5.191422462463379
38,0.9087553024291992,10.0,130.0,-4.222589015960693
39,0.9087553024291992,10.0,130.0,-4.222589015960693
40,1.2302724123001099,10.0,130.0,-3.19704270362854
41,999.9,999.9,999.9,999.9
42,1.3240922689437866,10.0,130.0,-1.339480996131897
43,1.3240922689437866,10.0,130.0,-0.7889649271965027
44,1.3240922689437866,10.0,130.0,-0.7889649271965027
45,1.3471415042877197,10.0,130.78897094726562,-0.30508872866630554
46,1.3471415042877197,10.0,130.0,0.2337309867143631
47,1.419226050376892,10.0,130.0,0.7487647533416748
48,1.419226050376892,10.0,135.8590850830078,1.2067910432815552
49,999.9,999.9,999.9,999.9
50,999.9,999.9,999.9,999.9
51,1.333777904510498,10.0,145.2124481201172,2.0170845985412598
52,1.333777904510498,10.0,145.2124481201172,2.0170845985412598
53,1.3189349174499512,10.0,147.42041015625,2.621561288833618
