,0,1,2,3
0,0.0,10.0,100.0,-0.3049904406070709
1,0.0,10.0,100.0,-0.3064647614955902
2,0.0,10.0,100.0,-0.3064647614955902
3,0.0,10.0,100.0,-0.3069562017917633
4,0.0,10.0,100.0,-0.3069562017917633
5,0.0,10.0,100.0,-0.30666133761405945
6,0.0,10.0,100.0,-0.30666133761405945
7,0.0,10.0,100.0,-0.30656304955482483
8,0.0,10.0,100.0,-0.30666133761405945
9,0.0,10.0,100.0,-0.30675962567329407
10,0.0,10.0,100.0,-0.30666133761405945
11,0.0,10.0,100.0,-0.3063664734363556
12,0.0,10.0,100.0,-0.3063664734363556
13,0.0,10.0,100.0,-0.30607160925865173
14,0.0,10.0,100.0,-0.305481880903244
15,0.0,10.0,100.0,-0.305481880903244
16,0.0,10.0,100.0,-0.30508872866630554
17,0.0,10.0,100.0,-0.3044006824493408
18,0.0,10.0,100.0,-0.30400753021240234
19,0.0,10.0,100.0,-0.3042041063308716
20,0.0,10.0,100.0,-0.30400753021240234
21,0.0,10.0,100.0,-0.3039092421531677
22,0.0,10.0,100.0,-0.3039092421531677
23,0.0,10.0,100.0,-0.3038109540939331
24,0.0,10.0,100.0,-0.30351608991622925
25,0.0,10.0,100.0,-0.30302464962005615
26,0.0,10.0,100.0,-0.3023366332054138
27,0.0,10.0,100.0,-0.3021400570869446
28,0.0,10.0,100.0,-0.3021400570869446
29,0.0,10.0,100.0,-0.3021400570869446
30,0.0,10.0,100.0,-0.3021400570869446
31,0.0,10.0,100.0,-0.3021400570869446
32,0.0,10.0,100.0,-0.30204176902770996
33,0.0,10.0,100.0,-0.30194348096847534
34,0.0,10.0,100.0,-0.3017469048500061
35,0.0,10.0,100.0,-0.30204176902770996
36,0.0,10.0,100.0,-0.30204176902770996
37,0.0,10.0,100.0,-0.3027297854423523
38,0.0,10.0,100.0,-0.30361437797546387
39,0.0,10.0,100.0,-0.3044006824493408
40,0.0,10.0,100.0,-0.3052853047847748
41,0.0,10.0,100.0,-0.3052853047847748
42,0.0,10.0,100.0,-0.3063664734363556
43,0.0,10.0,100.0,-0.30774250626564026
44,0.0,10.0,100.0,-0.3090202808380127
45,0.0,10.0,100.0,-0.3105928897857666
46,0.0,10.0,100.0,-0.3105928897857666
47,0.0,10.0,100.0,-0.3122638165950775
48,0.0,10.0,100.0,-0.31354156136512756
49,0.0,10.0,100.0,-0.31354156136512756
50,0.0,10.0,100.0,-0.31442615389823914
51,0.0,10.0,100.0,-0.3158022165298462
52,0.0,10.0,100.0,-0.3183577060699463
53,0.0,10.0,100.0,-0.3183577060699463
54,0.0,10.0,100.0,-0.3200286328792572
55,0.0,10.0,100.0,-0.3220926821231842
56,0.0,10.0,100.0,-0.3235670328140259
57,0.0,10.0,100.0,-0.32435333728790283
58,0.0,10.0,100.0,-0.32435333728790283
59,0.0,10.0,100.0,-0.32445162534713745
60,0.0,10.0,100.0,-0.32445162534713745
61,0.0,10.0,100.0,-0.3242550492286682
62,0.0,10.0,100.0,-0.3251396417617798
63,0.0,10.0,100.0,-0.3251396417617798
64,0.0,10.0,100.0,-0.3251396417617798
65,0.0,10.0,100.0,-0.3242550492286682
66,0.0,10.0,100.0,-0.3242550492286682
67,0.0,10.0,100.0,-0.3225841522216797
68,0.0,10.0,100.0,-0.3209132254123688
69,0.0,10.0,100.0,-0.31983205676078796
70,0.0,10.0,100.0,-0.31983205676078796
71,0.0,10.0,100.0,-0.31983205676078796
72,0.0,10.0,100.0,-0.3195371925830841
73,0.0,10.0,100.0,-0.3184559941291809
74,0.0,10.0,100.0,-0.31560564041137695
75,0.0,10.0,100.0,-0.31560564041137695
76,0.0,10.0,100.0,-0.31393471360206604
77,0.0,10.0,100.0,-0.3133449852466583
78,0.0,10.0,100.0,-0.3120672404766083
79,0.0,10.0,100.0,-0.3120672404766083
80,0.0,10.0,100.0,-0.3101997375488281
81,0.0,10.0,100.0,-0.3070544898509979
82,0.0,10.0,100.0,-0.2963410019874573
83,0.0,10.0,100.0,-0.2963410019874573
84,0.0028482188936322927,10.0,100.0,-0.2734397053718567
85,0.0028482188936322927,10.0,100.0,-0.24916233122348785
86,0.0028482188936322927,10.0,100.0,-0.22301749885082245
87,0.0028482188936322927,10.0,100.0,-0.19677436351776123
88,0.0028482188936322927,10.0,100.0,-0.19677436351776123
89,0.0028482188936322927,10.0,100.0,-0.17544567584991455
90,0.0028482188936322927,10.0,100.0,-0.15853998064994812
91,0.0028482188936322927,10.0,100.0,-0.15853998064994812
92,0.0028482188936322927,10.0,100.0,-0.14654873311519623
93,0.0028482188936322927,10.0,100.0,-0.13898049294948578
94,0.0028482188936322927,10.0,100.0,-0.13416433334350586
95,0.0028482188936322927,10.0,100.0,-0.13190369307994843
96,0.0028482188936322927,10.0,100.0,-0.13190369307994843
97,0.0028482188936322927,10.0,100.0,-0.13151054084300995
98,0.0,10.0,100.0,-0.13259170949459076
99,0.0,10.0,100.0,-0.13318145275115967
100,0.0,10.0,100.0,-0.13318145275115967
101,0.0,10.0,100.0,-0.13318145275115967
102,0.0,10.0,100.0,-0.13416433334350586
103,0.1599688082933426,10.0,100.0,-0.14301033318042755
104,0.1599688082933426,10.0,100.0,-0.15716393291950226
105,0.1599688082933426,10.0,100.0,-0.18222759664058685
106,0.1599688082933426,10.0,100.0,-0.18222759664058685
107,0.1599688082933426,10.0,100.0,-0.21309031546115875
108,0.1599688082933426,10.0,100.0,-0.24660682678222656
109,0.1599688082933426,10.0,100.0,-0.27334141731262207
110,0.5238087177276611,10.0,100.0,-0.27334141731262207
111,0.5238087177276611,10.0,100.0,-0.2950632572174072
112,0.5238087177276611,10.0,100.0,-0.30774250626564026
113,0.5238087177276611,10.0,100.0,-0.30774250626564026
114,0.5238087177276611,10.0,100.0,-0.31285354495048523
115,0.5238087177276611,10.0,100.0,-0.31619536876678467
116,0.5238087177276611,10.0,100.0,-0.318947434425354
117,0.5238087177276611,10.0,100.0,-0.32494306564331055
118,0.5238087177276611,10.0,100.0,-0.32494306564331055
119,0.5238087177276611,10.0,100.0,-0.3373274803161621
120,0.5238087177276611,10.0,100.0,-0.3538399934768677
121,0.5238087177276611,10.0,100.0,-0.37674131989479065
122,0.5238087177276611,10.0,100.0,-0.40966808795928955
123,0.5238087177276611,10.0,100.0,-0.40966808795928955
124,0.0,10.0,100.0,-0.4496716856956482
125,0.0,10.0,100.0,-0.4999955892562866
126,0.0,10.0,100.0,-0.5564134120941162
127,0.0,10.0,100.0,-0.5564134120941162
128,0.0,10.0,100.0,-0.6096859574317932
129,0.0,10.0,100.0,-0.6549971699714661
130,0.0,10.0,100.0,-0.689300000667572
131,0.0,10.0,100.0,-0.689300000667572
132,0.0,10.0,100.0,-0.7366752028465271
133,0.0,10.0,100.0,-0.7907341122627258
134,0.0,10.0,100.0,-0.8197293281555176
135,0.0,10.0,100.0,-0.8553099036216736
136,0.0,10.0,100.0,-0.8553099036216736
137,0.0,10.0,100.0,-0.9112362861633301
138,0.0,10.0,100.0,-0.9816111326217651
139,0.0,10.0,100.0,-0.9816111326217651
140,0.0,10.0,100.0,-1.082947015762329
141,0.0,10.0,100.0,-1.2567217350006104
142,0.0,10.0,100.0,-1.4676496982574463
143,0.0,10.0,100.0,-1.4676496982574463
144,0.0,10.0,100.0,-1.690470576286316
145,0.0,10.0,100.0,-1.9146676063537598
146,0.0,10.0,100.0,-2.1363091468811035
147,0.0,10.0,100.0,-2.356672763824463
148,0.0,10.0,100.0,-2.356672763824463
149,0.0,10.0,100.0,-2.5623912811279297
150,0.0,10.0,100.0,-2.7523837089538574
151,0.0,10.0,100.0,-2.7523837089538574
152,0.0,10.0,100.0,-2.9339234828948975
153,0.0,10.0,100.0,-3.10229229927063
154,0.0,10.0,100.0,-3.10229229927063
155,0.0,10.0,100.0,-3.249037504196167
156,0.0,10.0,100.0,-3.375535249710083
157,0.0,10.0,100.0,-3.504490375518799
158,0.0,10.0,100.0,-3.6574277877807617
159,0.0,10.0,100.0,-3.789036750793457
160,0.0,10.0,100.0,-3.789036750793457
161,0.0,10.0,100.0,-3.8683557510375977
162,0.0,10.0,100.0,-3.8692405223846436
